source,slug,status,severity,score,summary,issues
static,alarm-habit,,Pass,90,cards=14; paragraphs=16; faq=true,
data/quiz-wave5-300.json,vital-fiber-add-wave5,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave5-300.json,vital-caffeine-cut-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,vital-alcohol-cut-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-sweet-cut-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,vital-meal-time-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-latenight-stop-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-fast-try-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-scale-check-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-health-checkup-wave5,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave5-300.json,vital-dental-visit-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-eye-check-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,vital-skin-visit-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-meds-time-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,vital-fever-step-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-headache-step-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-digest-step-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-immunity-care-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,skill-eng-word-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,skill-hanja-study-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-cert-start-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-online-pay-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-library-use-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-study-cafe-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-tutor-class-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-toeic-prep-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-interview-prep-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-resume-write-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-portfolio-pack-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-code-intro-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-draw-class-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-instrument-learn-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-lang-talk-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-ged-prep-wave5,source-json,Pass,90,results=16; avgSummary=158; thinRows=0,
data/quiz-wave5-300.json,skill-adult-edu-wave5,source-json,Pass,90,results=16; avgSummary=158; thinRows=0,
data/quiz-wave5-300.json,skill-read-challenge-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-eng-diary-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-pronounce-drill-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-listening-train-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-write-class-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-speech-drill-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-debate-join-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-self-study-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,season-spring-new-wave5,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave5-300.json,season-summer-beach-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-autumn-foliage-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-winter-ski-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-dust-mask-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,season-monsoon-prep-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-heat-shelter-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-cold-out-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-year-end-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-newyear-table-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,season-chuseok-treat-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-child-day-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,season-parents-day-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,season-xmas-tree-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,season-halloween-dress-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,season-aprfool-joke-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,season-full-moon-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-winter-solstice-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-closet-shift-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,season-shaved-ice-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-hotbun-season-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-tea-brew-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-mosquito-block-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-sun-uv-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,season-after-rain-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,care-before-work-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,care-morning-meditate-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-breath-count-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-digital-detox-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,care-walk-meditate-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-feeling-diary-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-visualize-scene-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,care-self-soothe-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-rest-signal-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-short-walk-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-mindful-step-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-ground-feet-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,care-diary-close-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-phone-away-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-one-page-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,care-one-song-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-one-tea-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-sun-five-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-mirror-greet-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-tidy-one-min-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-one-memo-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-one-photo-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-plant-look-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-scent-breath-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-warm-water-wave5,source-json,Pass,90,results=16; avgSummary=183; thinRows=0,
data/quiz-wave6-300.json,outing-leave-checklist-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,outing-earphone-pick-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,outing-mask-pack-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,outing-card-or-cash-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,outing-lipbalm-pack-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-bus-or-subway-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,outing-taxi-call-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-walk-pace-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-mirror-final-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,outing-lights-off-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-gas-shutoff-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,outing-earlier-leave-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,outing-meeting-cafe-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-meeting-park-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-parking-find-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-umbrella-fold-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,outing-water-bottle-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,outing-snack-bag-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-dust-check-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,outing-forecast-glance-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,outing-map-preset-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,outing-small-coin-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-return-route-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-public-bench-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,outing-solo-outing-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,meal-soup-or-stew-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-rice-ratio-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,meal-noodle-night-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,meal-bread-morning-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,meal-egg-style-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,meal-meal-prep-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,meal-lunchbox-pack-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,meal-sauce-mix-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-plate-arrange-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-leftover-keep-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,meal-spicy-tolerance-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,meal-sweet-after-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-coffee-after-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-fruit-end-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-solo-meal-mood-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,meal-share-plate-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,meal-restaurant-pick-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,meal-takeout-frequency-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-delivery-order-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-new-recipe-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-cooking-mood-wave6,source-json,Pass,90,results=16; avgSummary=178; thinRows=0,
data/quiz-wave6-300.json,meal-spice-rack-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,meal-meal-photo-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-fridge-meal-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,meal-dish-order-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,drive-lane-change-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,drive-highway-speed-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,drive-nav-trust-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,drive-fuel-fill-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,drive-wash-routine-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,drive-tire-check-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,drive-wiper-replace-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,drive-engine-warmup-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,drive-music-drive-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,drive-radio-listen-drive-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,drive-passenger-care-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,drive-seatbelt-back-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,drive-park-style-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,drive-reverse-park-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,drive-traffic-jam-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,drive-yellow-light-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,drive-pedestrian-wait-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,drive-honk-use-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,drive-dashcam-view-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,drive-fuel-economy-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,drive-dent-fix-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,drive-repair-timing-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,drive-car-snack-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,drive-air-freshener-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,drive-night-drive-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,pet-walk-time-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-walk-route-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-leash-type-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-kibble-pick-wave6,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave6-300.json,pet-wet-or-dry-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-treat-give-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-bath-cycle-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-brush-time-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-nail-trim-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-vet-checkup-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,pet-vaccine-schedule-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,pet-dental-care-pet-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-clean-bed-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-litter-clean-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-toy-rotate-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-new-toy-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-socialize-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-stay-home-pet-wave6,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave6-300.json,pet-away-prep-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,pet-pet-photo-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-pet-name-call-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,pet-training-line-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-sleep-spot-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,pet-barking-handle-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,pet-pet-insurance-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,style-outfit-pick-am-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,style-color-base-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,style-pattern-mix-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-accessory-pick-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,style-bag-day-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-sneaker-pick-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,style-formal-set-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-business-casual-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,style-rainy-shoes-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,style-coat-layer-wave6,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave6-300.json,style-hat-pick-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,style-scarf-fold-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,style-jewelry-daily-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,style-watch-pick-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,style-perfume-spot-wave6,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave6-300.json,style-wardrobe-rotate-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,style-cleaning-bag-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-dry-clean-wave6,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave6-300.json,style-repair-clothes-wave6,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave6-300.json,style-donate-clothes-wave6,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave6-300.json,style-seasonal-buy-wave6,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave6-300.json,style-color-match-mirror-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,style-wedding-guest-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,style-funeral-attire-wave6,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave6-300.json,style-weekend-comfort-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,music-mood-playlist-wave6,source-json,Pass,90,results=16; avgSummary=180; thinRows=0,
data/quiz-wave6-300.json,music-work-music-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-workout-music-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-sleep-music-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-study-bgm-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-chart-check-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,music-new-album-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-live-stream-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,music-festival-go-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,music-solo-concert-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-vinyl-listen-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-bluetooth-speaker-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,music-headphone-pick-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-lyrics-read-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-song-share-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-cover-listen-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-instrumental-pref-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-karaoke-list-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,music-radio-pick-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,music-podcast-mix-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,music-throwback-play-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-genre-explore-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-album-cover-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-concert-photo-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,music-song-recommend-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,visual-binge-watch-wave6,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave6-300.json,visual-one-episode-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,visual-series-end-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
